public_owner_id,voice_id,date_unix,name,accent,gender,age,descriptive,use_case,category,language,description,preview_url,usage_character_count_1y,usage_character_count_7d,play_api_usage_character_count_1y,cloned_by_count,rate,free_users_allowed,live_moderation_enabled,featured,notice_period,instagram_username,twitter_username,youtube_username,tiktok_username,image_url
948c73cac3f86eb1c498e46ddaa022cf5e8db7f241909b509c34ace490635d76,vGQNBgLaiM3EdZtxIiuY,1708078453,Kawaii Aerisita,american,female,young,pleasant,characters_animation,characters_animation,en,"Young, American female with an adorable and youthful voice. Perfect for anime, video games, or productions geared towards a young audience. This voice embodies cheerfulness, sweetness, and has an unmistakably kawaii charm.",https://storage.googleapis.com/eleven-public-prod/custom/voices/vGQNBgLaiM3EdZtxIiuY/3OOQbnMcstKkjITFIBqC.mp3,65948276,2037367,7798,20680,1.0,True,False,False,730.0,,,,,
ebdc4b6242cc8b7698ab7f3c80a276fa48d19528d14eed8a7d13c3f0ba6b2625,XsmrVB66q3D4TaXVaWNF,1723196097,Marshal - Dandy Brit,british,neutral,middle_aged,upbeat,characters_animation,characters_animation,en,"This Marshal is a rather gooft, Dandy-English person with a slightly posh Received accent. Shrill and exaggerated with changing tonality. Think Terry Jones doing drag in old Monty Python and you've got the idea.",https://storage.googleapis.com/eleven-public-prod/database/user/fIkOYDTz3INlAzaVVWLuWeVrUyB2/voices/XsmrVB66q3D4TaXVaWNF/CLG7GFy8mcottf8D6bOf.mp3,688823,95383,0,849,1.0,True,False,False,180.0,,,,,
e7b0eeb5e350c049a72db07a46e20cecddb6ae166d85150150fceb6a57645e6f,BZ7lRwZQ1c3lTcFrheLn,1717697674,Wildebeest,south african,male,old,serious,characters_animation,characters_animation,,Strong & authoritative deep male voice. Suitable for Characters.,https://storage.googleapis.com/eleven-public-prod/oM6fD9g30cZXGrWiteTGD9drCyB3/voices/BZ7lRwZQ1c3lTcFrheLn/7857f705-4a1e-49b1-99e3-7f1499f1d589.mp3,14337180,982382,95040,4008,1.0,True,False,False,,,,,,
1c07ef5740387faa0fd1f7e624ce51055c0b270674ab3da0f0e22c2882bce3c4,wcIrsZmi758yTtAxuW4l,1711395211,Zelda - Sad and Sobbing,american,male,young,sad,characters_animation,characters_animation,en,A young American voice who cries and expresses deep grief. Suitable for both male and female. Perfect for emotional dialogues.,https://storage.googleapis.com/eleven-public-prod/custom/voices/wcIrsZmi758yTtAxuW4l/rNSpQuHOzZiC7u5kZeAp.mp3,2426886,134302,0,783,3.0,False,False,False,730.0,,,,,
8008028301ccfa7a2f8511b28da57289ef4b005111f45f2a2c556f03063bc973,48ZiewqLeFJPVMUKI8qz,1700960009,"Sir Knight - Commanding, Regal, Sophisticated",british,male,old,confident,characters_animation,characters_animation,,Old British male. Has a commanding & confident tone. Voice is fit for a knightly character.,https://storage.googleapis.com/eleven-public-prod/N3MQ50VvQrPiun0d74TFF2vEAEn1/voices/48ZiewqLeFJPVMUKI8qz/3b4786a0-ec13-41c5-8bbd-d2736bccd381.mp3,19256314,3729125,0,4019,1.0,True,False,False,,,,,,
1867b88c0bd8249edb78af0e3c22973e25a18cbe19ff93cadfe38370d2235bd6,zpnRoleXRhWcv8KmQc0N,1706292114,James Fitzgerald,,male,middle_aged,deep,characters_animation,characters_animation,en,Middle-aged Irish male with a clear baritone Voice. Great for character in a story.,https://storage.googleapis.com/eleven-public-prod/dRpoNujonhdH0ihXDJXJb0EhAie2/voices/zpnRoleXRhWcv8KmQc0N/a412326a-c9d3-4767-9b6c-903c298e2edb.mp3,18810907,382099,34757,1982,1.0,True,False,False,,,,,,
469b5b1e2586ae419b4ae7fd702068234a3ff3de02faac9983b37dc59c00d666,hU9xpIwLBrQ7ueYNjP7b,1722711043,Marshal - New Jersey Male,american,male,middle_aged,confident,characters_animation,characters_animation,en,Jersey Marshal is a medium baritone from the Garden State. Works well for Characters.,https://storage.googleapis.com/eleven-public-prod/database/user/gsWfrtdT8Eg2NDEnF4IYjNHii9e2/voices/hU9xpIwLBrQ7ueYNjP7b/9oYrZdbusegohJ2DHZnN.mp3,831546,75441,0,579,1.0,True,False,False,180.0,,,,,
ae23ca715ed6b339e4ad22f2d45dd40b36a6449e031b4f8970bfe29524bd1bbc,fbIG6gEosVIM95R5qOna,1722103597,W. Clint Oxley,american,male,middle_aged,intense,characters_animation,characters_animation,en,"A baritone cowboy with a serious demeanor.  Raspy, born from hardship and experience.   ",https://storage.googleapis.com/eleven-public-prod/database/user/Bi4YhYxPTDRSUfiEpED4qyJ0biq2/voices/fbIG6gEosVIM95R5qOna/7hzGc64kJxnxnqcyipm5.mp3,2067906,176248,0,1358,1.0,True,False,False,730.0,,,,,
90cea12ee099b7a9159f991174729dbb2302096aa5a71d9b1ad2cd94b0c446a7,V6EFvcPq7TbeW3vfOMf2,1713164815,Yomiee,american,female,young,cute,characters_animation,characters_animation,,Young American female with a cute and pleasant voice. Good for characters and cartoons.,https://storage.googleapis.com/eleven-public-prod/PJAVxsWQ5ygNcyeyZ5wAXJfCxyg2/voices/V6EFvcPq7TbeW3vfOMf2/32e1f713-b872-4a86-a1fc-534eb71c6fed.mp3,2833261,116472,0,883,1.0,True,False,False,,,,,,
9a902560beb5fb27b2231452c4c00c97b8f85f7c4d16635ad36eca2bd0557c7a,Gqe8GJJLg3haJkTwYj2L,1707761848,Santa Claus,american,male,old,wise,characters_animation,characters_animation,en,"Your favorite Christmas icon, now available for you to use all year round!",https://storage.googleapis.com/eleven-public-prod/custom/voices/Gqe8GJJLg3haJkTwYj2L/sS7onTCoIlPiDTWIFgdK.mp3,9800323,328791,3564,2498,2.0,False,True,False,730.0,,,,,
6dfb42372eb68821c3e31f6a7cb5f2b34d9883fac526a08395d51b7b29c7d756,03vEurziQfq3V8WZhQvn,1708059504,Sassy Aerisita,american,female,middle_aged,upbeat,characters_animation,characters_animation,en,"Middle-aged, African-American female with a Southern accent and over-the-top emotion. This animated voice is perfect for characters with larger-than-life personalities, making it an ideal fit for comedy and African-American entertainment.",https://storage.googleapis.com/eleven-public-prod/custom/voices/03vEurziQfq3V8WZhQvn/buuoaCIA3tuz8RwffiH0.mp3,16204173,656737,10748,6957,1.0,True,False,False,730.0,,,,,
836701f99bab484f5e1bff8e9df42d970fe56c858d8b9d99ea8443e7dffede63,O8UmztZH0RoLwsdkXgHx,1691038104,Alice ,african,female,young,excited,characters_animation,characters_animation,,Ideal for adventure games,https://storage.googleapis.com/eleven-public-prod/nEuqdw9r52P6G0TUAV73G0Ajpfu1/voices/O8UmztZH0RoLwsdkXgHx/8818f719-a7fe-4907-81a6-8a560a7d3665.mp3,3024523,149140,0,791,1.0,True,False,False,,,,,,
74059611c7279e02fe867c51de1c7bcec9dbe19b0b9ef3db586da967c07a4159,ePIpJ5BMf86sxpHOIFxM,1705502388,Sarah - cheeky teen,american,female,young,childish,characters_animation,characters_animation,,Cheeky young American female teen voice. Great for character in a children story.,https://storage.googleapis.com/eleven-public-prod/opnveFdsOUSqSDvVg1e9RtN4lWG2/voices/ePIpJ5BMf86sxpHOIFxM/85e6b430-8db5-47a3-9a1e-e6733f888e9f.mp3,19878185,378349,27,6302,1.0,True,False,False,,,,,,
5192e72f6876577f6245c288b5a5e14608505441fac2266e935b948c46016fdb,bWXDSJXcDYlM2OGB1cLT,1718008353,Dragonia - Dragon Rider,british,female,middle_aged,intense,characters_animation,characters_animation,,"Middle aged female voice. Dragonia is a fierce and powerful dragon rider from the ancient house of the Dragarians Known for her unyielding resolve and powerful bond with her dragon, making her a formidable and unforgettable character.",https://storage.googleapis.com/eleven-public-prod/nIh02QBZz9bThXkHolqWwwbh2G93/voices/bWXDSJXcDYlM2OGB1cLT/434e9d36-aa6b-492f-aaab-83755e501607.mp3,732392,143381,235605,284,1.0,True,False,False,,,,,,
ad827f2c0300d36094ca79e518b1a5df8c3609eb269353c30dcec3ac8878a437,vfaqCOvlrKi4Zp7C2IAm,1716662575,Demon Monster,american,neutral,middle_aged,deep,characters_animation,characters_animation,en,"A Deep Demon Monster. Perfect for Video Games, Characters & Animation. Ghoul, Monster, Fantasy, Dark, Horror.",https://storage.googleapis.com/eleven-public-prod/custom/voices/vfaqCOvlrKi4Zp7C2IAm/mLg8Cp6Jq1r0xAbqjgwJ.mp3,3572987,422582,0,1755,3.0,False,False,False,730.0,,,,,
f321c7c9aa30ac4518cbf6c2251cb075b33a540a070c58857d907d875f86ce8f,U6txe2DXDCen1XMCJHUG,1688440506,"Galactic Gail - charming, steadfast girl",african,female,young,upbeat,characters_animation,characters_animation,,Very young sounding girl's voice with an accent that is hard to place. Could be placed in cartoon.,https://storage.googleapis.com/eleven-public-prod/MOl0IRnWmNTukkmjjqZP0ntyQ5n2/voices/U6txe2DXDCen1XMCJHUG/4cd28b9c-4999-43c5-9783-57136f3035e6.mp3,5806019,101715,0,1399,1.0,True,False,False,,,,,,
8de998b69c71e1aa9916b5eab4fd97f401cebc5a417c677ecdf05ba549a30240,mqu3DZfL0fI4BMCR5LAf,1712571997,Feeven,nigerian,female,young,classy,characters_animation,characters_animation,,A calm and soothing young Nigerian female voice. Suitable for narrative purposes.,https://storage.googleapis.com/eleven-public-prod/T27dwUiV9hXAeBbfQxOEfZsVIT92/voices/mqu3DZfL0fI4BMCR5LAf/7363264a-b273-44a0-9b8c-b8002b7dd2a4.mp3,1286520,68750,0,549,1.0,True,False,False,,,,,,
105b1d64b18d9f6d9c078688108ea4829787191a515c5efbfbbaf8294bcb42eb,bn5HJAJ1igu4dFplCXkQ,1709950780,Lulu - toddler-baby talk,american,female,young,childish,characters_animation,characters_animation,en,"A young American female. Has a Toddler, childish, bright, curious, joyful, and bubbly voice. Works well for children character story. ",https://storage.googleapis.com/eleven-public-prod/NeBXH68l4YeEKD7eXvItSW01Wh62/voices/bn5HJAJ1igu4dFplCXkQ/490ad638-aa44-451b-8bee-33d61bf55364.mp3,3608866,50408,0,1411,2.0,False,False,False,730.0,,,,,
ff4cb00b4ac62d4227d463accb194d54530d3c1c08cffb4e253737a4100b8dd2,CnV6BQOHeZCIv4McSXDH,1709582341,Illya - Soft and neutral,american,female,young,soft,characters_animation,characters_animation,en,A young American raspy and light female voice. Soft and weak in some cases. Works well for characters & Animations.,https://storage.googleapis.com/eleven-public-prod/custom/voices/CnV6BQOHeZCIv4McSXDH/chh5z4OnwLCcL1L9eWuA.mp3,2790456,112347,0,875,1.0,True,False,False,,,,,,
9606e2ff19bfd6f379638e3b8997f124ea4ee805d1da7d912a5e74e46fe45e4f,k9BSriZKNvflK01i6U5k,1687907240,Nellie - soft,american,female,young,pleasant,characters_animation,characters_animation,,A soft and pleasant voice. Good for animation.,https://storage.googleapis.com/eleven-public-prod/UuWRVWzonPZKL8nWFnXwO4b6MGn1/voices/k9BSriZKNvflK01i6U5k/6e9bec60-9a3b-4343-b687-41cdac9f10be.mp3,2146514,42878,0,855,1.0,True,False,False,,,,,,
887d2dc20e77ba2097324745303bf1ad7669db35ceabe745ef85280b912f1c83,ElWV4thSjIKd72dm9NKp,1695669543,Elijah - Narrative Reader,british,male,young,intense,characters_animation,characters_animation,,A young British male intense voice. Great for cartoons or animations.,https://storage.googleapis.com/eleven-public-prod/y53gCUzCWyXUpljRMs3MpmcCDeF3/voices/ElWV4thSjIKd72dm9NKp/c0dcda1c-0894-43ba-9149-88f308551ed0.mp3,3780324,175005,42109,866,1.0,True,False,False,,,,,,
950f55b97cd98e992c16302e998cfd2fd771eedbed45a4b56c84183f38b411be,eoLD8FOh6WfMJ5JIoSv9,1686777032,Gemma - soft and quiet narrator,american,female,young,formal,characters_animation,characters_animation,,A slow and soft voice with a pleasant tone. Good for video games and characters.,https://storage.googleapis.com/eleven-public-prod/UwDtqCF44YaL77wxb8DVQlHT5Gp1/voices/eoLD8FOh6WfMJ5JIoSv9/a332004e-0398-419f-a338-1b028af9a975.mp3,2903198,71478,0,954,1.0,True,False,False,,,,,,
3d1fa6a5595e0a31fff8d7c1a2f2794b91ca87ddd200066dfbdfcef662a65a1b,wo6udizrrtpIxWGp2qJk,1712159499,Northern Terry,british,male,young,husky,characters_animation,characters_animation,en,"Eccentric & husky character from the North of England. Perfect for games, animation or quirky conversations. ",https://storage.googleapis.com/eleven-public-prod/custom/voices/wo6udizrrtpIxWGp2qJk/hE6lDLlBQf56q6cg6FIP.mp3,10603335,389284,0,3264,1.0,True,False,False,730.0,,,,,
07315502b4860e37d0c96c998ed96a29aadc86bcb2f8780fc8c2fae4a914ff07,InYadGyvNZvuqiGHh8Bd,1687964567,Sylvia,british,female,middle_aged,intense,characters_animation,characters_animation,,Middle-Aged british woman. Somewhat fast speaking. Great for a character in a story,https://storage.googleapis.com/eleven-public-prod/vE2wB95hpiTdpsnXYXZnXgVa6tR2/voices/InYadGyvNZvuqiGHh8Bd/529bf59f-58df-4dc3-b466-1ca057962c18.mp3,1729766,35393,0,431,1.0,True,False,False,,,,,,
1c07ef5740387faa0fd1f7e624ce51055c0b270674ab3da0f0e22c2882bce3c4,9yzdeviXkFddZ4Oz8Mok,1718356819,Lutz Laugh - Chuckling and Giggly,american,male,young,excited,characters_animation,characters_animation,en,Young American male voice cheerfully cracking up. Perfect for humorous dialogues and happy characters. Voice was created reading jokes and funny literature.,https://storage.googleapis.com/eleven-public-prod/custom/voices/9yzdeviXkFddZ4Oz8Mok/uip7HIrjnhVsdCoqjtes.mp3,1535423,29387,385238,808,1.0,True,False,False,730.0,,,,,
d0c3a8b8ea5b8dad4043a10cc8fdf0658fa308d8b2529f65329f38bf52f7ebf8,qNkzaJoHLLdpvgh5tISm,1710468903,Carter the Mountain King,american,male,middle_aged,deep,characters_animation,characters_animation,en,"Middle-aged American male. Voice is rich, smooth, & rugged. Each syllable lingers on the palate, leaving a tantalizing trail of sensation in its wake.
Deep and sonorous, this Voice of the Mountain resonates... sending vibrations that stir the senses and beckon you closer, promising secrets and fulfilling them.",https://storage.googleapis.com/eleven-public-prod/custom/voices/qNkzaJoHLLdpvgh5tISm/N0JJBx37oVjY5Juzh0QY.mp3,34310031,1315011,3413309,7017,3.0,False,True,False,730.0,,,,,
70f54399834a54cda5a02749c12fe161705ed80624b0597cbd22ac43c94cdb16,i0SKwBQuJrBhzLnMoyHl,1689185373,Johnson,british,male,old,rough,characters_animation,characters_animation,,Old british man. Has a rough tone for a good character in a story or game.,https://storage.googleapis.com/eleven-public-prod/vW8G0yenJYVbwIqz01TSkNnRpaz2/voices/i0SKwBQuJrBhzLnMoyHl/8ef3bec9-50b5-4532-a0f7-babc7de4ca76.mp3,8575479,246564,0,2602,1.0,True,False,False,,,,,,
b7ab5bd200ebd682e07d78f38464cee27bc66a07598b08d7d96e7867d16f7727,KS6ulLuicBNxOTMQz19p,1706627961,Terri,american,female,young,grumpy,characters_animation,characters_animation,,"A young American woman, Voice is precise and clipped with a bit of lisp on the start of s-words. Feels like she has a slightly negative take on most things. Good for voicing Mean Girls, bossier Valley Girls, exasperated Best Friends.",https://storage.googleapis.com/eleven-public-prod/KI49vYhSgygxHVkjNTjMnJEaS6H2/voices/KS6ulLuicBNxOTMQz19p/f4059bd6-9b99-4a7b-ac8a-f37bd2b88a22.mp3,939735,65312,0,700,1.0,True,False,False,,,,,,
638c4cb3dd035525dd26823d4b2c3c5a877714d51b838eccc741ff397840d11b,OhisAd2u8Q6qSA4xXAAT,1724013547,Pablo Marshal,spanish,male,middle_aged,casual,characters_animation,characters_animation,en,"Pablo is a middle-aged male with a Mexican accent. Fairly enthusiastic delivery, with occasional lisps.",https://storage.googleapis.com/eleven-public-prod/database/user/29ttw5FiLeOPLSX0f4drayIgBM92/voices/OhisAd2u8Q6qSA4xXAAT/kryZ7tSlnIXBWgqDeJcE.mp3,1088769,167308,0,644,1.0,True,False,False,180.0,,,,,
a7e80f9292b775c0a7b8c56dd87d5181fa55c2249e3b77a74a2e9de33ae3e279,p6iq9qGLHlyaickEF73l,1692145603,"Max - fast, friendly, and direct",american,male,young,gentle,characters_animation,characters_animation,,A fast-speaking but kind voice. Good for a casual character voice.,https://storage.googleapis.com/eleven-public-prod/OiuaKWfN3ubutd1LwK8bJbpfgQI2/voices/p6iq9qGLHlyaickEF73l/b6ed6c11-a9dd-47fa-bb4f-f77bf33b94d0.mp3,96459563,11895902,0,5532,1.0,True,False,False,,,,,,
5d30d4a2ec6598900481a1f72bab23755468fd157c39bf18814bab6fb2f50c59,IDkN5fYhXSOrxJndb2U7,1698471740,Brucifer,american,male,young,confident,characters_animation,characters_animation,,"Young American man 
 with a strong lead persona. Great for character in a story.",https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/IDkN5fYhXSOrxJndb2U7/3cb1714d-0beb-4e82-8f2a-56712d7390df.mp3,5676469,69774,0,508,1.0,True,False,False,,,,,,
69367947e5f116032e7fbd4fdb8fa146a6786327c6f878154a8efe6cf46997ea,hLyTgfVgEZa76sRqIXXo,1691390992,William - Confident,american,male,middle_aged,confident,characters_animation,characters_animation,,A confident and strong voice. William's voice is a wonderful choice for narrations that delve into the realm of imagination and possibility.,https://storage.googleapis.com/eleven-public-prod/XnWQKpONeagjUl8iUXy6rvndEts2/voices/hLyTgfVgEZa76sRqIXXo/4f75bce0-4d27-4fe1-9fd7-e81595abf3a6.mp3,4834978,180650,0,1165,1.0,True,False,False,,,,,,
b5ead4fb4cfd2a8deeab1d28bf5baf25a9e6b86574d7f52c902054ef70afe584,luVEyhT3CocLZaLBps8v,1716991009,Vivian,australian,female,young,calm,characters_animation,characters_animation,en,Young Female with Australian Accent and Asian background. Perfect for Characters.,https://storage.googleapis.com/eleven-public-prod/ZE8FpHrnxCVUBHp0D5UNXa4leYJ2/voices/luVEyhT3CocLZaLBps8v/edd6e8a1-1078-4fa5-a94a-5ee2f05c35db.mp3,11436561,511446,838,2085,1.0,True,True,False,90.0,,,,,
d66d15b9ca15b15b4900cc9e11ccebfb79819288de019d64027d91d9d3d0a520,5S8oz2eU42Nhzfjc03zg,1687901818,Leif - husky male,american,male,middle_aged,husky,characters_animation,characters_animation,,A very deep and raspy old male voice. Great for storytelling of animations.,https://storage.googleapis.com/eleven-public-prod/6wyZqb4TmkhFCynseqeaEolrAnj2/voices/5S8oz2eU42Nhzfjc03zg/fcc8321c-9645-4f05-acca-8d19404cec31.mp3,16073377,497484,3374,5312,1.0,True,False,False,,,,,,
e8cfe6680aa689e3668390963c9d961d60563b199cd1dc3e84738a74e7e12ee8,NfUrCNRReUL9RXS9upG1,1721946972,Scotty Marshal,british,male,middle_aged,confident,characters_animation,characters_animation,en,"Scotty Marshal is a chipper West Highlander, can sound Glaswegian with certain prompts. Suitable for flavorful narration or fantasy characters.",https://storage.googleapis.com/eleven-public-prod/custom/voices/NfUrCNRReUL9RXS9upG1/90QNyhHcQhggom7JCrJR.mp3,1075233,84019,0,506,1.0,True,False,False,180.0,,,,,
820bed3cc4850531cc64a1a8502089170a329e04fc1806d146bd9252b2c277a1,tVkOo4DLgZb89qB0x4qP,1709458438,Jack the Pirate,american,male,young,confident,characters_animation,characters_animation,en,"A very hoarse pirate-like sounding Young American male voice. Excellent for animation, fictional character voices and naration.",https://storage.googleapis.com/eleven-public-prod/custom/voices/tVkOo4DLgZb89qB0x4qP/miPvwMlwjwu99DQSA4XS.mp3,5270473,143761,0,2797,1.0,True,False,False,90.0,,,,,
a576e5587244d405ac5625d6ec9b5c19fb788e966301161aeb7ec4961e7bf095,BDAw4Xst6BLZMJgU1lkV,1688239946,Desdemona - balanced,american,female,middle_aged,confident,characters_animation,characters_animation,,good for video games,https://storage.googleapis.com/eleven-public-prod/jXq5mQ3rhrRy6Ok77vXAy9QMo452/voices/BDAw4Xst6BLZMJgU1lkV/4ac06723-31e7-4068-81b7-2541677e82df.mp3,23174620,323402,869,2623,1.0,True,False,False,,,,,,
9606e2ff19bfd6f379638e3b8997f124ea4ee805d1da7d912a5e74e46fe45e4f,XwGc32mTymoxxBGB5zNq,1687283128,Avery - disaffected,american,female,young,whispery,characters_animation,characters_animation,,An airy voice with a slightly disaffection tone. Good for characters.,https://storage.googleapis.com/eleven-public-prod/UuWRVWzonPZKL8nWFnXwO4b6MGn1/voices/XwGc32mTymoxxBGB5zNq/faf82367-e0c6-4a34-a826-9c886b3c3e1f.mp3,4083824,73131,0,1227,1.0,True,False,False,,,,,,
11e44ee0b583beb9b69dc24afeb1fae63b5d491ddf32b490084dad3327a55c17,7ktJCfz71Z44ppWOelh3,1713465627,Kai Selekwa,american,male,young,confident,characters_animation,characters_animation,en,"Young American male with a dynamic personality and radio-voice with a sense of hope, intelligence, awareness, humour, and wisdom. Great for characters.",https://storage.googleapis.com/eleven-public-prod/9ZdNL8d4WZTJlElUvZkCRQDhl102/voices/7ktJCfz71Z44ppWOelh3/6b82b67b-4400-4af3-8e9e-3cfad286e185.mp3,2558917,180848,5751,765,1.0,True,False,False,90.0,,,,,
34ee5125c3a8f9ed4b4a30c1e220d8fd1e08d5196f81feb19eb86a97018579ea,IjukTn7WNVnIoa12x9H3,1688324419,Peter,british,male,young,hyped,characters_animation,characters_animation,,"An enthusiastic, hyped male voice with a British accent. Slightly nasal. Would work well in an animation.",https://storage.googleapis.com/eleven-public-prod/MCJE2vSmnChGnvdoSpbNO0dcNQw2/voices/IjukTn7WNVnIoa12x9H3/bd15a9d6-2fcd-4d31-ae80-4fa70cfc917b.mp3,5784461,293776,0,1594,1.0,True,False,False,,,,,,
d1e95bce874bf86e70de1d5f281a6b198dc4b963838d4b48af0b44f3fcc94fac,S4FdMgVAQSHU55Kl1jgp,1715098951,Joe_02,american,male,middle_aged,deep,characters_animation,characters_animation,,Middle aged American male with a Deep voice. Works well for Characters.,https://storage.googleapis.com/eleven-public-prod/TcyjILlHHSN3rV8VxQY77bz2Z733/voices/S4FdMgVAQSHU55Kl1jgp/86c37542-d9a4-45d7-b2f2-43608785cf6a.mp3,695579,21058,0,322,1.0,True,False,False,,,,,,
be7f9f595e3d07e71d0a01b1ccbab78849989c7eeacce7020ae1536009a3d15c,5jK1ecLKIjpEjPVQW2Np,1687839751,Jazzy,american,female,young,casual,characters_animation,characters_animation,,Great for a teenage character in TV shows or audiobooks.,https://storage.googleapis.com/eleven-public-prod/ofJ3ST4rvZcJUjpc7t5B7gqcCz93/voices/5jK1ecLKIjpEjPVQW2Np/83eaef41-4034-4863-81c8-fdc87f49d095.mp3,5411483,50489,0,881,1.0,True,False,False,,,,,,
950f55b97cd98e992c16302e998cfd2fd771eedbed45a4b56c84183f38b411be,zsNMOcmrTabwpAjDrvPG,1687181940,Peter - annoyingly pitchy and enforcing,american,male,old,intense,characters_animation,characters_animation,,"A loud and high-pitched voice, straining.",https://storage.googleapis.com/eleven-public-prod/UwDtqCF44YaL77wxb8DVQlHT5Gp1/voices/zsNMOcmrTabwpAjDrvPG/9b9fe1a8-3406-4212-b868-f7168d606956.mp3,7960497,332787,0,2083,1.0,True,False,False,,,,,,
a8191b2827241867444bfc070ec8692bd9d53f97a252a9349179439512db1892,Y7jZDrCulQ69SS35iEa0,1705390689,Noel ,british,male,middle_aged,grumpy,characters_animation,characters_animation,,Middle-aged British Male with an annoying tone. Perfect for character in a story.,https://storage.googleapis.com/eleven-public-prod/LPSMwp0QPIPEu76c5UE6a2Tg6kU2/voices/Y7jZDrCulQ69SS35iEa0/71cc036f-b5db-46a9-8d54-ec830f6af8ed.mp3,307823,11343,0,240,1.0,True,False,False,,,,,,
3529f1f02255811a916fe747e1d6aeeece65a0dadffbcaf0e9e69f2b344a21c9,F9kh4u08FraPh1C5gTMw,1716445180,Lemure - otherworldly voice,american,neutral,middle_aged,anxious,characters_animation,characters_animation,,"Middle aged American male. The voice suddenly break the silence, causing a sense of unease and the feeling of an invisible presence or entities. Perfect for Characters.",https://storage.googleapis.com/eleven-public-prod/g9StB7ZzyqRGTkyILflbwWKjNOk1/voices/F9kh4u08FraPh1C5gTMw/f8bcdc38-04ee-447e-be0c-f089a150d90d.mp3,108526,5986,0,112,1.0,True,False,False,,,,,,
0848a73b2cbe5ac0b5b232990b8935d1eee699360a0f0e9cca7ee5a568d20f75,hfU2K9e3TUlvMIhkMnWS,1714792865,Kenneth - strange eccentric old gentleman,american,male,old,wise,characters_animation,characters_animation,,Old American male voice. Works well for characters.,https://storage.googleapis.com/eleven-public-prod/KPcCRM7adAREA7cQAgSb3rOvAgR2/voices/hfU2K9e3TUlvMIhkMnWS/ecd5e385-d162-4f44-8022-0af87dffc47a.mp3,388656,33868,0,126,1.0,True,False,False,,,,,,
9104f466a293c99963e66f347b8faf904dc65dec464c358ebfd0a893a325ef96,CUrwhBt6ZDe9xSoanvmU,1716917941,Amina - clearly spoken African young lady,nigerian,female,young,hyped,characters_animation,characters_animation,,"Amina, with her neutral and slight Nigerian accent, free from regional influences, with an urban edge, makes her the perfect choice for a wide range of applications demanding exceptional clarity - from corporate presentations and e-learning materials to audiobooks, podcasts, and beyond. Her well-paced delivery and impeccable pronunciation guarantee that every syllable lands with impact.",https://storage.googleapis.com/eleven-public-prod/eLaM21XgxcfeBSAwAsC2RpZjzo73/voices/CUrwhBt6ZDe9xSoanvmU/2353346c-d8e2-4ea0-8437-df28fdc2f92b.mp3,3755247,280536,0,697,1.0,True,False,False,,,,,,
e70117aeedd1f2d59cffcc96e42961819238d6ce7ec83e34fad935c7db9e95ec,5HuFhTDIKwL0cGenPHbW,1724177458,"Brittney Hart - Male Child - Youthful, Raspy, Cute & Excitable ",american,male,young,childish,characters_animation,characters_animation,en,"A male child with a youthful, raspy American voice. Ideal for kids' cartoons, animations, audiobooks with children, and more! Great for a little brother, a trouble maker, or fun loving boy. ",https://storage.googleapis.com/eleven-public-prod/database/user/glklRmLoFeWZciiTRthKn6JAIwp1/voices/5HuFhTDIKwL0cGenPHbW/ib9Pc6rXHUjQZEqVQQBL.mp3,4798524,811244,0,5669,1.0,True,True,False,730.0,,,,,
0d9f4170f6f75e964bf78a286dbeeed219191eabf4fb0736c64f2077515db173,iYPwR1NTQakl4Qn3dKrv,1726560436,Dexter - African American Casual Speech,american,male,young,chill,social_media,social_media,en,Young African-American male voice. Works well for Social media.,https://storage.googleapis.com/eleven-public-prod/database/user/gp44YaGkmIbOuR58SZCIXtV0Gyh1/voices/iYPwR1NTQakl4Qn3dKrv/HrRYGZkb2MngzdGWiqiN.mp3,1030296,409059,0,728,1.0,True,False,False,730.0,,,,,
89befade7c13aab22ca8c36dfb1892f659fd750058462eeed6b05ab238204d74,kmSVBPu7loj4ayNinwWM,1720171325,Archie - English teen youth,british,male,young,upbeat,social_media,social_media,en,"A young British English male voice; warm, deep and easy to understand. Friendly and enthusiastic, it's great for narration, podcasts and social media such as YouTube, Tiktok, Reels and Stories. This studio-produced audio works well for a late teen male Gen-Z voice in audiobooks, games, high-quality video dubbing, advertising and reading.",https://storage.googleapis.com/eleven-public-prod/custom/voices/kmSVBPu7loj4ayNinwWM/YOCkh6Kvyz07q9hkhZ4l.mp3,15828515,1191715,63110407,12789,1.0,True,False,False,730.0,,,,,
eb59774474cd706f6ddc7c13f2921cebb16fbbce2267d12e2a58eeb4f64a7185,tvWD4i07Hg5L4uEvbxYV,1716314309,Mary,spanish,female,young,pleasant,social_media,social_media,en,Young female Voice with a slight accent. Suitable for Social media.,https://storage.googleapis.com/eleven-public-prod/custom/voices/tvWD4i07Hg5L4uEvbxYV/Sp5Hpw8BqbMfMvr7sNts.mp3,3599029,180323,4863,1731,1.0,True,True,False,730.0,,,,,
